key;value;name;lat;lng;source_url;source_id
landuse;grass;;48.679478;2.361177;39896434;osm
landuse;grass;;48.66082585;2.3928276;39963906;osm
landuse;grass;;48.66622124999999;2.3943307000000003;40012969;osm
landuse;grass;;48.66769525;2.39243395;40059382;osm
landuse;grass;;48.66633730000001;2.3811910000000003;40083441;osm
landuse;grass;;48.633929;2.3579816;40799098;osm
landuse;grass;;48.632784599999994;2.359231;40800966;osm
landuse;grass;;48.638126400000004;2.3735486000000003;40801198;osm
landuse;grass;;48.6432262;2.3696744;40801283;osm
landuse;grass;;48.63166395;2.36579525;41293717;osm
landuse;grass;;48.831392900000004;2.36384465;41406221;osm
landuse;grass;;48.8444722;2.3494237;42486070;osm
landuse;grass;;48.3949182;2.8192098999999997;42713268;osm
landuse;grass;;48.84747385;1.9390999500000001;42722971;osm
landuse;grass;;48.8473488;1.9394347;42722972;osm
landuse;grass;;48.8475984;1.9411116499999999;42722973;osm
landuse;grass;;48.96591255;2.69462545;43939427;osm
landuse;grass;La Coulée Verte;48.6224669;2.4948313;44652457;osm
landuse;grass;;48.89453585;2.24930845;44800796;osm
landuse;grass;;48.89225805;2.24449775;44800826;osm
landuse;grass;;48.8945663;2.2539869;44803975;osm
landuse;grass;;48.77993465;2.3578370499999997;45943723;osm
landuse;grass;;48.77961335;2.3624665499999997;45944146;osm
landuse;grass;;48.70407795;2.3521659;46423986;osm
landuse;grass;;48.710214449999995;2.3543363499999996;46424054;osm
landuse;grass;;48.6816836;2.3607027;46424209;osm
landuse;grass;;48.69770685;2.35429655;46427611;osm
landuse;grass;Mail du Terroir;49.04866445;2.0202282;47988856;osm
landuse;grass;;48.763356200000004;2.0690732499999998;49359675;osm
landuse;grass;;48.8553822;2.3658462;49824129;osm
landuse;grass;;48.8555243;2.36508625;49824130;osm
landuse;grass;;48.855331750000005;2.36566785;49824133;osm
landuse;grass;;48.8554076;2.3651532;49824134;osm
landuse;grass;;48.85590495;2.3653750000000002;49824135;osm
landuse;grass;;48.85586015;2.3652001499999997;49824136;osm
landuse;grass;;48.85571825;2.36595655;49824139;osm
landuse;grass;;48.855832750000005;2.36588385;49824141;osm
landuse;grass;;48.6947211;2.40569955;51264363;osm
landuse;grass;;48.69975945;2.40932515;51264481;osm
landuse;grass;;48.69753555;2.4079003500000002;51264600;osm
landuse;grass;;48.69810095;2.4123193;51264967;osm
landuse;grass;;48.81416435;2.11150605;51736046;osm
landuse;grass;;48.80522205;2.10214165;51736230;osm
landuse;grass;;48.659099850000004;2.3762507499999996;51830486;osm
landuse;grass;;48.62687485;2.3420976;52158349;osm
landuse;grass;;48.553797;2.6155927;52867761;osm
landuse;grass;;48.818198;2.33753765;53548799;osm
landuse;grass;;48.8596608;2.3405119;53772197;osm
landuse;grass;;48.86010850000001;2.34075945;53772198;osm
landuse;grass;;48.859470900000005;2.3373513;53818013;osm
landuse;grass;;48.85973355;2.3375194;53818014;osm
landuse;grass;;48.859372;2.33848035;53818018;osm
landuse;grass;;48.8594995;2.33855355;53818020;osm
landuse;grass;;48.86156185;2.3314288999999997;53820454;osm
landuse;grass;;48.862600400000005;2.33227045;53820456;osm
landuse;grass;;48.9538715;2.1670267;54231428;osm
landuse;grass;;48.9664217;2.16808885;54231546;osm
landuse;grass;;48.67032605;2.3767736;55417908;osm
landuse;grass;;48.971146700000006;2.40549315;55561419;osm
landuse;grass;Square du Queyras;48.9711757;1.69408885;56182709;osm
landuse;grass;Square du Lubéron;48.9718122;1.6949654;56182714;osm
landuse;grass;Square de la Vanoise;48.9723605;1.6937971;56182730;osm
landuse;grass;Place du 19 Mars 1962;48.9662381;1.69061855;56182731;osm
landuse;grass;Square des Ecrins;48.97160405;1.69287855;56182732;osm
landuse;grass;;48.849186;2.3636426999999998;56224813;osm
landuse;grass;;48.86029264999999;2.3574823499999997;57720425;osm
landuse;grass;;48.8600291;2.35751115;57720435;osm
landuse;grass;;48.8601273;2.3573179499999997;57720447;osm
landuse;grass;;48.858396150000004;2.36311895;57832948;osm
landuse;grass;;48.85730735;2.362151;57832949;osm
landuse;grass;;48.858027449999994;2.3627026;57832958;osm
landuse;grass;;48.85742855;2.36247185;57832960;osm
landuse;grass;;48.857246350000004;2.362336;57832962;osm
landuse;grass;;48.8574891;2.3622832000000002;57832966;osm
landuse;grass;;48.8583542;2.3659539;58150010;osm
landuse;grass;;48.6888126;2.39561655;60335427;osm
landuse;grass;;48.6781847;2.36154815;61038884;osm
landuse;grass;Square Chaillon;48.9354587;2.32925085;61046940;osm
landuse;grass;;48.936684750000005;2.3268662;61096976;osm
landuse;grass;;49.01095555;2.0337472;61118044;osm
landuse;grass;Le Jardin des Preles;48.953680250000005;2.3209896;61360443;osm
landuse;grass;;48.9007108;2.37095475;61414847;osm
landuse;grass;;48.636543800000005;2.292139;61625350;osm
landuse;grass;;48.63971065;2.2966208000000004;61625351;osm
landuse;grass;;48.66247045;2.3142042;61788589;osm
landuse;grass;;48.57054385;1.8319822500000003;61803423;osm
landuse;grass;;48.74030115000001;2.3563645500000003;62068264;osm
landuse;grass;;48.66384165000001;2.3149445;62173784;osm
landuse;grass;;48.92818705;2.3552142500000004;62249196;osm
landuse;grass;;48.848437499999996;2.3388492000000003;62848402;osm
landuse;grass;;48.8484324;2.3391255500000003;62848408;osm
landuse;grass;;48.8483661;2.33810535;62848410;osm
landuse;grass;;48.848707850000004;2.3381344;62848414;osm
landuse;grass;;48.848472750000006;2.33852825;62848419;osm
landuse;grass;;48.8481666;2.33892995;62848421;osm
landuse;grass;;48.8488051;2.3387227;62848424;osm
landuse;grass;;48.8480217;2.3394330500000002;62848433;osm
landuse;grass;;48.84895555;2.3381326500000004;62848437;osm
landuse;grass;;48.8480498;2.3380889500000004;62848439;osm
landuse;grass;;48.8474004;2.34058935;62874937;osm
landuse;grass;;48.847876049999996;2.33907345;62875020;osm
landuse;grass;;48.84521295;2.3327693;62941005;osm
landuse;grass;;48.84531995;2.33624955;62941006;osm
landuse;grass;;48.8480616;2.33354295;62941007;osm
landuse;grass;;48.8469316;2.3364240499999998;62941008;osm
landuse;grass;;48.8449325;2.3333234999999997;62941009;osm
landuse;grass;;48.8472079;2.33350015;62941010;osm
landuse;grass;;48.84719115;2.3399802000000003;62941011;osm
landuse;grass;;48.845140300000004;2.3358215500000004;62941012;osm
landuse;grass;;48.8453284;2.3358647;62941013;osm
landuse;grass;;48.84756155;2.33352665;62941014;osm
landuse;grass;;48.84763865;2.3329849;62941015;osm
landuse;grass;;48.8472319;2.3396569;62941016;osm
landuse;grass;;48.8483478;2.3327894000000002;62941017;osm
landuse;grass;;48.84748555;2.33724215;62941019;osm
landuse;grass;;48.8486333;2.3331986;62941020;osm
landuse;grass;;48.84540595;2.33291855;62941021;osm
landuse;grass;;48.847388450000004;2.33808685;62941022;osm
landuse;grass;;48.84472365;2.3327139;62941023;osm
landuse;grass;;48.8476976;2.33922495;62941024;osm
landuse;grass;;48.8481965;2.3331551;62941025;osm
landuse;grass;;48.8474079;2.33318405;62941027;osm
landuse;grass;;48.8453707;2.3352181;62941029;osm
landuse;grass;;48.8453901;2.3341933499999996;62941032;osm
landuse;grass;;48.8479;2.3332131499999997;62941033;osm
landuse;grass;;48.845411049999996;2.33327315;62941034;osm
landuse;grass;;48.84618245;2.33716005;62941035;osm
landuse;grass;;48.8485129;2.3333448;62941036;osm
landuse;grass;;48.84516715;2.3342685000000003;62941037;osm
landuse;grass;;48.848083599999995;2.33647495;62941038;osm
landuse;grass;;48.84717205;2.3331181;62941039;osm
landuse;grass;;48.844964999999995;2.33251505;62941040;osm
landuse;grass;;48.84530305;2.3326305;62941041;osm
landuse;grass;;48.8449104;2.33495815;62941042;osm
landuse;grass;;48.8452434;2.3330797;62941043;osm
landuse;grass;;48.84739045;2.3335476;62941044;osm
landuse;grass;;48.84840835;2.3364429;62941045;osm
landuse;grass;;48.8447607;2.3357002;62941046;osm
landuse;grass;;48.844914149999994;2.3339681;62941049;osm
landuse;grass;;48.847390499999996;2.336314;62941050;osm
landuse;grass;;48.8479531;2.3355787;62941051;osm
landuse;grass;;48.847848750000004;2.33353715;62941052;osm
landuse;grass;;48.8448856;2.3363405999999998;62941053;osm
landuse;grass;;48.8469044;2.3379379499999997;62941054;osm
landuse;grass;;48.846536050000005;2.3396216499999998;62946843;osm
landuse;grass;;48.846053500000004;2.3331061;62946857;osm
landuse;grass;;48.8460509;2.33348095;62946868;osm
landuse;grass;;48.845005349999994;2.3374354999999998;62946871;osm
landuse;grass;;48.84502535;2.33671065;62946875;osm
landuse;grass;;48.846350650000005;2.3329202999999996;62946880;osm
landuse;grass;;48.8457399;2.3330351499999997;62946907;osm
landuse;grass;;48.8463141;2.33264575;62946911;osm
landuse;grass;;48.845786849999996;2.3334286;62946916;osm
landuse;grass;;48.8466218;2.3331666;62946928;osm
landuse;grass;;48.846646150000005;2.3335053;62946935;osm
landuse;grass;;48.84680825;2.33347215;62946948;osm
landuse;grass;;48.8465226;2.3398857;62946950;osm
landuse;grass;;48.846859349999995;2.3330957000000003;62946957;osm
landuse;grass;;48.8462847;2.3334567;62946966;osm
landuse;grass;;48.845016650000005;2.33707275;62946969;osm
landuse;grass;;48.8464714;2.3334576;62946974;osm
landuse;grass;;48.848387;2.3363198499999998;62963311;osm
landuse;grass;;48.848515;2.3360996;62963313;osm
landuse;grass;;48.8478366;2.33749055;62963316;osm
landuse;grass;;48.848459399999996;2.33578145;62963318;osm
landuse;grass;;48.8487943;2.3361196499999997;62963326;osm
landuse;grass;;48.84864995;2.3358612;62963329;osm
landuse;grass;;48.8486274;2.3343194499999997;62963331;osm
landuse;grass;;48.8487851;2.3345412999999997;62963336;osm
landuse;grass;;48.848414850000005;2.3347515;62963343;osm
landuse;grass;;48.84830875;2.33556155;62963348;osm
landuse;grass;;48.8483618;2.3382696000000003;62963355;osm
landuse;grass;;48.8478312;2.33775005;62963356;osm
landuse;grass;;48.8486626;2.3361288;62963357;osm
landuse;grass;;48.8485399;2.3338200999999996;62963358;osm
landuse;grass;;48.8480639;2.3364288;62963362;osm
landuse;grass;;48.8488246;2.3345452499999997;62963365;osm
landuse;grass;;48.8476241;2.3327375999999997;62963369;osm
landuse;grass;;48.8479598;2.3381096;62963377;osm
landuse;grass;;48.84877765;2.33584785;62963388;osm
landuse;grass;;48.84844390000001;2.33530645;62963391;osm
landuse;grass;;48.84854275;2.33455525;62963395;osm
landuse;grass;;48.8478522;2.3370211000000003;62963399;osm
landuse;grass;;48.848532150000004;2.3349599000000003;62963402;osm
landuse;grass;;48.84864185;2.3354787999999997;62963414;osm
landuse;grass;;48.84785795;2.33676065;62963426;osm
landuse;grass;;48.8487564;2.3359549;62963429;osm
landuse;grass;;48.8484329;2.3349925000000002;62963436;osm
landuse;grass;;48.84849345;2.334338;62963441;osm
landuse;grass;;48.8444491;2.3355959000000004;62967224;osm
landuse;grass;;48.8479117;2.3370645999999997;63026227;osm
landuse;grass;;48.8479014;2.3374803;63026228;osm
landuse;grass;;48.8431609;2.3361028;63826745;osm
landuse;grass;;48.843156400000005;2.3362707;63826769;osm
landuse;grass;;48.842872549999996;2.33625465;63826790;osm
landuse;grass;;48.84287765;2.3360852000000003;63826820;osm
landuse;grass;;48.842382750000006;2.3206727;64320050;osm
landuse;grass;;48.5996347;2.3597289999999997;64981429;osm
landuse;grass;Pièce de la Ceriseraie;48.59503144999999;2.3684574;65336596;osm
landuse;grass;;48.865275999999994;2.3134252;66755253;osm
landuse;grass;;48.8656349;2.3134755;66755255;osm
landuse;grass;;48.86545505;2.3132327;66755256;osm
landuse;grass;;48.86655535;2.31357915;66755258;osm
landuse;grass;;48.866608299999996;2.3133629;66755259;osm
landuse;grass;;48.86692195;2.31339655;66755260;osm
landuse;grass;;48.8669536;2.3135735;66755261;osm
landuse;grass;;48.8654801;2.31339355;66755263;osm
landuse;grass;;48.86658635;2.31048575;66758122;osm
landuse;grass;;48.865795250000005;2.3105239500000003;66758125;osm
landuse;grass;;48.866877349999996;2.3111831;66758131;osm
landuse;grass;;48.86688555;2.3116308;66758132;osm
landuse;grass;;48.867262100000005;2.3125194000000002;66758134;osm
landuse;grass;;48.8672451;2.3123220499999997;66758135;osm
landuse;grass;;48.866901150000004;2.3118414;66758137;osm
landuse;grass;;48.86691189999999;2.3119369499999998;66758139;osm
landuse;grass;;48.866873549999994;2.3113935000000003;66758140;osm
landuse;grass;;48.8672092;2.3132831;66758141;osm
landuse;grass;;48.86707505;2.3115635;66758142;osm
landuse;grass;;48.8671718;2.3120227;66758144;osm
landuse;grass;;48.8672339;2.31290645;66758145;osm
landuse;grass;;48.864366000000004;2.3074745500000002;66767522;osm
landuse;grass;;48.86652705;2.3141767;66768632;osm
landuse;grass;;48.866414150000004;2.3143836;66768639;osm
landuse;grass;;48.866827150000006;2.3144992;66768640;osm
landuse;grass;;48.86663675;2.315271;66768647;osm
landuse;grass;;48.866972100000005;2.31438325;66768648;osm
landuse;grass;;48.86691655;2.3151354;66768650;osm
landuse;grass;;48.86681275;2.3147690499999998;66768653;osm
landuse;grass;;48.8653658;2.31515335;66771079;osm
landuse;grass;;48.86524095;2.31477125;66771083;osm
landuse;grass;;48.8656941;2.31430105;66771084;osm
landuse;grass;;48.8652577;2.31614365;66771085;osm
landuse;grass;;48.86535215000001;2.3171827;66771086;osm
landuse;grass;;48.865257549999995;2.3140335;66771088;osm
landuse;grass;;48.86768565;2.3127204499999996;66771095;osm
landuse;grass;;48.867521350000004;2.31241775;66771096;osm
landuse;grass;;48.86560625;2.31406455;66771098;osm
landuse;grass;;48.866047349999995;2.316758;66776046;osm
landuse;grass;;48.86528295;2.31865465;66776049;osm
landuse;grass;;48.86545205;2.31766385;66776051;osm
landuse;grass;;48.865669350000005;2.3171143;66776053;osm
landuse;grass;;48.86622375;2.3163229;66776056;osm
landuse;grass;;48.86638695;2.3161994999999997;66776060;osm
landuse;grass;;48.86610265;2.3159961;66776061;osm
landuse;grass;;48.865450949999996;2.31818355;66776062;osm
landuse;grass;;48.8656517;2.3187321499999998;66776063;osm
landuse;grass;;48.86548235;2.31854195;66776065;osm
landuse;grass;;48.8658642;2.3163725;66776066;osm
landuse;grass;;48.865617650000004;2.3182852;66776067;osm
landuse;grass;;48.8658748;2.31799525;66776068;osm
landuse;grass;;48.866035100000005;2.31741765;66776069;osm
landuse;grass;;48.8653175;2.3182986999999997;66776070;osm
landuse;grass;;48.8660326;2.31614305;66776071;osm
landuse;grass;;48.8675336;2.3108228;66997531;osm
landuse;grass;;48.86749665;2.3111156499999996;66997535;osm
landuse;grass;;48.86736185000001;2.31088745;66997542;osm
landuse;grass;;48.867731250000006;2.31046585;66997546;osm
landuse;grass;;48.86798075;2.31061835;66997555;osm
landuse;grass;;48.86751185;2.3108961;66997559;osm
landuse;grass;;48.867137250000006;2.3107309000000003;66997562;osm
landuse;grass;;48.867829449999995;2.31159625;67027583;osm
landuse;grass;;48.868616450000005;2.31046145;67027585;osm
landuse;grass;;48.86811655;2.310937;67027588;osm
landuse;grass;;48.867980450000005;2.31087685;67028567;osm
landuse;grass;;48.86789709999999;2.31118645;67028568;osm
landuse;grass;;48.867949800000005;2.3110398500000002;67028569;osm
landuse;grass;;48.86778195;2.31128585;67028572;osm
landuse;grass;;48.869462199999994;2.3127332999999997;67036979;osm
landuse;grass;;48.8690599;2.3107004499999997;67036983;osm
landuse;grass;;48.8692408;2.3123642;67036995;osm
landuse;grass;;48.86955595;2.3118385000000004;67037003;osm
landuse;grass;;48.86942485;2.31237135;67037006;osm
landuse;grass;;48.86920205;2.31145535;67037011;osm
landuse;grass;;48.86896215;2.3129469499999997;67037017;osm
landuse;grass;;48.869288999999995;2.31150075;67037024;osm
landuse;grass;;48.868804;2.31251305;67039330;osm
landuse;grass;;48.869211050000004;2.3128676500000003;67039357;osm
landuse;grass;;48.86907085;2.3133538;67039369;osm
landuse;grass;;48.868937599999995;2.31203335;67039377;osm
landuse;grass;;48.868391;2.3137366999999998;67050912;osm
landuse;grass;;48.86892315;2.3137725500000004;67050916;osm
landuse;grass;;48.86859145;2.31311965;67050922;osm
landuse;grass;;48.868657549999995;2.3134665;67050930;osm
landuse;grass;;48.868878450000004;2.3135453999999998;67050934;osm
landuse;grass;;48.86898975;2.31397695;67050936;osm
landuse;grass;;48.868514149999996;2.3137127499999997;67050954;osm
landuse;grass;;48.8688487;2.31393695;67050957;osm
landuse;grass;;48.86862205;2.3098275;67056533;osm
landuse;grass;;48.86890005;2.3095446;67056540;osm
landuse;grass;;48.869339000000004;2.31041685;67056568;osm
landuse;grass;;48.86934290000001;2.3097868999999998;67056577;osm
landuse;grass;;48.8680473;2.3156227;67091982;osm
landuse;grass;;48.86770445;2.31603075;67091991;osm
landuse;grass;;48.867304499999996;2.3179644;67092001;osm
landuse;grass;;48.867698100000005;2.31748435;67092004;osm
landuse;grass;;48.86812295;2.31469835;67092010;osm
landuse;grass;;48.868210850000004;2.315221;67092016;osm
landuse;grass;;48.86740985;2.3170506;67092019;osm
landuse;grass;;48.868319899999996;2.3148288;67092026;osm
landuse;grass;;48.86800185;2.31654975;67092031;osm
landuse;grass;;48.8680052;2.3151346999999998;67092046;osm
landuse;grass;;48.866924499999996;2.3185375500000003;67098643;osm
landuse;grass;;48.86727055;2.31921865;67098649;osm
landuse;grass;;48.867061299999996;2.3191356499999998;67098651;osm
landuse;grass;;48.86723845;2.3185911;67098655;osm
landuse;grass;;48.867070049999995;2.3187046999999996;67098657;osm
landuse;grass;;48.8666429;2.31931705;67102549;osm
landuse;grass;;48.86677745;2.31984705;67102552;osm
landuse;grass;;48.86712525;2.3196359500000003;67102554;osm
landuse;grass;;48.8693669;2.3166852999999996;67233826;osm
landuse;grass;;48.8696401;2.3156352;67233837;osm
landuse;grass;;48.86886320000001;2.3162691;67233841;osm
landuse;grass;;48.8697127;2.3169535000000003;67233842;osm
landuse;grass;;48.86883975;2.3149946999999997;67233853;osm
landuse;grass;;48.8693715;2.3154438500000003;67233875;osm
landuse;grass;;48.868575299999996;2.31582575;67233880;osm
landuse;grass;;48.86944705;2.3165383;67233882;osm
landuse;grass;;48.869347600000005;2.3153400499999996;67233889;osm
landuse;grass;;48.86901485;2.31496475;67233890;osm
landuse;grass;;48.869575;2.31546305;67233903;osm
landuse;grass;;48.86876445;2.3150458499999997;67233905;osm
landuse;grass;;48.86919545;2.3151805000000003;67233916;osm
landuse;grass;;48.8684884;2.31555045;67233924;osm
landuse;grass;;48.868594900000005;2.31513495;67233938;osm
landuse;grass;;48.86930445;2.3144023000000002;67356277;osm
landuse;grass;;48.86925435;2.3145594999999997;67356316;osm
landuse;grass;;48.8695131;2.3137778;67356380;osm
landuse;grass;;48.869392899999994;2.31412645;67356508;osm
landuse;grass;;48.827849400000005;2.3229345500000003;67604870;osm
landuse;grass;;48.8796321;2.3099672;68335777;osm
landuse;grass;;48.8789595;2.3111945499999997;68335780;osm
landuse;grass;;48.87885025;2.31097495;68335781;osm
landuse;grass;;48.8783327;2.3100096;68335783;osm
landuse;grass;;48.8793513;2.3112763;68335785;osm
landuse;grass;;48.8790633;2.31140425;68335786;osm
landuse;grass;;48.87994935;2.31001265;68335788;osm
landuse;grass;;48.88012575;2.3099324;68335789;osm
landuse;grass;;48.87974095;2.3098346000000003;68335790;osm
landuse;grass;;48.8786463;2.3105429;68335792;osm
landuse;grass;;48.87852004999999;2.31023385;68335793;osm
landuse;grass;;48.87905739999999;2.30978655;68335794;osm
landuse;grass;;48.8793764;2.31182455;68335795;osm
landuse;grass;;48.8792938;2.3106399499999997;68335796;osm
landuse;grass;;48.8797366;2.3094314999999996;68335799;osm
landuse;grass;;48.878744749999996;2.3107562;68335801;osm
